modelo,config,query_id,P@10,R@10,AP,NDCG@10
bm25,nada,184,0.2,0.2857142857142857,0.14524527759821876,0.14597337360944304
bm25,nada,185,0.6,0.6666666666666666,0.8109686609686609,0.8201278806256246
bm25,nada,186,0.4,0.25,0.16292376515578377,0.36602461869280256
bm25,nada,187,0.1,0.16666666666666666,0.12263296560721774,0.20179660912043726
bm25,nada,188,0.3,0.2727272727272727,0.2772312710305421,0.4422624914556277
bm25,nada,189,0.2,0.2222222222222222,0.1522984619336195,0.1865312815116105
bm25,nada,190,0.2,0.4,0.4664306982430541,0.46835315334527033
bm25,nada,191,0.3,0.23076923076923078,0.33090680064150224,0.16132118875942777
bm25,nada,192,0.3,0.75,0.2702637889688249,0.4637257479802832
bm25,nada,193,0.7,0.7777777777777778,0.7128647834023086,0.6664691472135086
bm25,nada,194,0.3,0.5,0.3288891898127251,0.37726705874256367
bm25,nada,195,0.1,0.3333333333333333,0.08100866824271079,0.16716045496620227
bm25,nada,196,0.2,0.16666666666666666,0.08307397739299784,0.15181864298371037
bm25,nada,197,0.2,0.6666666666666666,0.46031746031746024,0.5497655832101642
bm25,nada,198,0.2,0.5,0.38309145673603506,0.5005319119670419
bm25,nada,199,0.0,0.0,0.05348492502168099,0.0
bm25,nada,200,0.2,0.6666666666666666,0.266735679779158,0.45250815297345076
bm25,nada,201,0.5,0.3125,0.3228501040627943,0.5739615255847815
bm25,nada,202,0.3,0.21428571428571427,0.14770106151234505,0.13329030231848352
bm25,nada,203,0.4,0.2857142857142857,0.20455094834007578,0.4581008957066688
bm25,nada,204,0.1,0.07142857142857142,0.04342374371170348,0.10833153561935552
bm25,nada,205,0.0,0.0,0.038183694530443756,0.0
bm25,nada,206,0.2,0.6666666666666666,0.3912198912198912,0.5757526886856752
bm25,nada,207,0.1,0.2,0.08125815885443974,0.09335766927156806
bm25,nada,208,0.5,0.8333333333333334,0.5722934472934473,0.6888083378972436
bm25,nada,209,0.3,0.25,0.15626461797184613,0.22919735344222456
bm25,nada,210,0.3,0.5,0.3643225031948263,0.5622582560966349
bm25,nada,211,0.1,0.09090909090909091,0.165285313410892,0.06915853724156651
bm25,nada,212,0.5,0.35714285714285715,0.512138968079223,0.47103434697007884
bm25,nada,213,0.6,0.5454545454545454,0.6051500859808882,0.7347692502517121
bm25,nada,214,0.1,0.25,0.15165627112715577,0.24630238874073
bm25,nada,215,0.0,0.0,0.027252906976744186,0.0
bm25,nada,216,0.0,0.0,0.002004008016032064,0.0
bm25,nada,217,0.3,0.2,0.21510729049198168,0.4341588490953775
bm25,nada,218,0.2,0.13333333333333333,0.19837073387939438,0.23632136666454526
bm25,nada,219,0.0,0.0,0.03242793945633356,0.0
bm25,nada,220,0.2,0.10526315789473684,0.18573636711677446,0.16438249170929667
bm25,nada,221,0.3,0.16666666666666666,0.2102169862445408,0.29963795727901404
bm25,nada,222,0.4,0.4444444444444444,0.3640648109308167,0.4716007365789907
bm25,nada,223,0.2,0.5,0.43690476190476185,0.5413996682199069
bm25,nada,224,0.2,0.25,0.1828157793588868,0.1208627017566489
bm25,nada,225,0.2,0.08333333333333333,0.0823317263483808,0.13302517626515062
bm25,stopwords,1,0.5,0.17857142857142858,0.21770746284858924,0.41784166381037613
bm25,stopwords,2,0.4,0.16666666666666666,0.20975633594559318,0.549250886629556
bm25,stopwords,3,0.4,0.5,0.6476299560571257,0.647939623894138
bm25,stopwords,4,0.1,0.5,0.5833333333333334,0.6131471927654584
bm25,stopwords,5,0.1,0.25,0.17395833333333333,0.20544918463387046
bm25,stopwords,6,0.1,0.25,0.16342390486226105,0.20607801570427584
bm25,stopwords,7,0.2,0.4,0.1741108536144068,0.2724558813422326
bm25,stopwords,8,0.1,0.09090909090909091,0.15737570753588895,0.26695075719413863
bm25,stopwords,9,0.3,1.0,0.7222222222222222,0.871078544000337
bm25,stopwords,10,0.2,0.25,0.08796858251982001,0.17204072006899568
bm25,stopwords,11,0.1,0.14285714285714285,0.15818683889160942,0.10176933156101466
bm25,stopwords,12,0.2,0.4,0.3087538387125394,0.29644283577758085
bm25,stopwords,13,0.0,0.0,0.0,0.0
bm25,stopwords,14,0.2,1.0,0.8333333333333333,0.9717271130121371
bm25,stopwords,15,0.2,1.0,1.0,0.8597186998521972
bm25,stopwords,16,0.1,0.3333333333333333,0.19344608879492597,0.23981246656813146
bm25,stopwords,17,0.1,0.5,0.13520408163265307,0.3031610197508214
bm25,stopwords,18,0.1,0.3333333333333333,0.11785572730875941,0.20210734650054762
bm25,stopwords,19,0.0,0.0,0.01940914017416101,0.0
bm25,stopwords,20,0.4,0.4444444444444444,0.45765949993612165,0.4350965523678658
bm25,stopwords,21,0.1,0.25,0.09797466095645967,0.17261984145394824
bm25,stopwords,22,0.0,0.0,0.0,0.0
bm25,stopwords,23,0.3,0.09375,0.14015451399729173,0.28419732636147693
bm25,stopwords,24,0.2,0.6666666666666666,0.2810564663023679,0.5025482315787808
bm25,stopwords,25,0.5,0.5555555555555556,0.5870266425648869,0.5898978953586015
bm25,stopwords,26,0.2,0.3333333333333333,0.23914667721150684,0.3918360297400496
bm25,stopwords,27,0.1,0.3333333333333333,0.17333333333333334,0.19004688335796713
bm25,stopwords,28,0.0,0.0,0.0009861932938856016,0.0
bm25,stopwords,29,0.3,0.3333333333333333,0.39702033769415856,0.32102274524066976
bm25,stopwords,30,0.0,0.0,0.061771326256368934,0.0
bm25,stopwords,31,0.0,0.0,0.0009900990099009901,0.0
bm25,stopwords,32,0.1,0.16666666666666666,0.06440206821465637,0.056341020634852426
bm25,stopwords,33,0.3,1.0,0.6388888888888888,0.6973180732318199
bm25,stopwords,34,0.3,0.5,0.24400233566900234,0.3242200251393403
bm25,stopwords,35,0.0,0.0,0.029512270891581236,0.0
bm25,stopwords,36,0.0,0.0,0.04360465116279069,0.0
bm25,stopwords,37,0.1,0.1111111111111111,0.1819761962453117,0.0986201193501846
bm25,stopwords,38,0.0,0.0,0.045689593257258895,0.0
bm25,stopwords,39,0.2,0.15384615384615385,0.16945948594511465,0.24710221168604965
bm25,stopwords,40,0.0,0.0,0.035402906645669176,0.0
bm25,stopwords,41,0.3,1.0,0.8666666666666667,0.9272758027051587
bm25,stopwords,42,0.2,0.4,0.15987650318776145,0.2877041430548022
bm25,stopwords,43,0.4,0.6666666666666666,0.569094304388422,0.7924811129254292
bm25,stopwords,44,0.0,0.0,0.0,0.0
bm25,stopwords,45,0.2,0.16666666666666666,0.18497503387427053,0.33607424102790734
bm25,stopwords,46,0.5,0.3333333333333333,0.327524911870733,0.40270454895505736
bm25,stopwords,47,0.5,0.35714285714285715,0.3491712400733337,0.36799747991305193
bm25,stopwords,48,0.3,0.2727272727272727,0.1777815366212382,0.3536363234804715
bm25,stopwords,49,0.1,0.5,0.16203703703703703,0.3273949503887395
bm25,stopwords,50,0.0,0.0,0.028520998803338388,0.0
bm25,stopwords,51,0.4,0.4,0.5217951381951381,0.41092721275774874
bm25,stopwords,52,0.3,0.75,0.42916666666666664,0.5395870932473383
bm25,stopwords,53,0.2,0.2,0.28505702790928505,0.2130483765146811
bm25,stopwords,54,0.1,0.1111111111111111,0.13988214879614755,0.21285246057565377
bm25,stopwords,55,0.2,0.2,0.2629142443289202,0.3102261768976433
bm25,stopwords,56,0.3,0.3,0.1802585629058382,0.21505248398336432
bm25,stopwords,57,0.1,0.07142857142857142,0.08303744154229241,0.15940817622434528
bm25,stopwords,58,0.2,0.2222222222222222,0.13148970118299524,0.23377706220169647
bm25,stopwords,59,0.2,0.5,0.1611394557823129,0.25701663280105447
bm25,stopwords,60,0.3,0.6,0.3907308609846021,0.49491918905595456
bm25,stopwords,61,0.2,0.4,0.23863535844959993,0.38568046971872166
bm25,stopwords,62,0.0,0.0,0.03297370946130357,0.0
bm25,stopwords,63,0.0,0.0,0.007826883145489773,0.0
bm25,stopwords,64,0.1,0.5,0.5434782608695652,0.6787956981029196
bm25,stopwords,65,0.5,0.3333333333333333,0.31666982131888055,0.531839242596437
bm25,stopwords,66,0.1,0.2,0.1528206364513018,0.25143829456895006
bm25,stopwords,67,0.6,0.42857142857142855,0.5260486798583505,0.6452302325046126
bm25,stopwords,68,0.1,0.2,0.1310371673865515,0.2744398578414134
bm25,stopwords,69,0.0,0.0,0.051869850225462755,0.0
bm25,stopwords,70,0.1,0.1,0.09927387717253423,0.08646043235496696
bm25,stopwords,71,0.1,0.125,0.053270100135794,0.11599061566586695
bm25,stopwords,72,0.1,0.058823529411764705,0.06220255053015392,0.17809536346971197
bm25,stopwords,73,0.6,0.3,0.34340102476830336,0.6188117733189515
bm25,stopwords,74,0.1,0.16666666666666666,0.07913707218653078,0.1415122545992682
bm25,stopwords,75,0.1,0.2,0.08956356642220516,0.1449922944606284
bm25,stopwords,76,0.2,0.2857142857142857,0.19755648058703382,0.324779646301465
bm25,stopwords,77,0.3,0.5,0.4322243452849275,0.42671982903021005
bm25,stopwords,78,0.3,1.0,0.5555555555555555,0.6602749230842578
bm25,stopwords,79,0.1,0.2,0.07357612269979331,0.1455798328631288
bm25,stopwords,80,0.0,0.0,0.010360280557358013,0.0
bm25,stopwords,81,0.2,1.0,0.30952380952380953,0.39588882381975954
bm25,stopwords,82,0.3,0.6,0.3035602902578354,0.4637499978999585
bm25,stopwords,83,0.1,0.25,0.07636327020451107,0.13905617951077562
bm25,stopwords,84,0.3,0.2727272727272727,0.3715881773614214,0.35850576475658436
bm25,stopwords,85,0.1,0.25,0.05666656210134471,0.09187532799783675
bm25,stopwords,86,0.2,1.0,0.5833333333333333,0.6934264036172708
bm25,stopwords,87,0.0,0.0,0.008183370561407778,0.0
bm25,stopwords,88,0.5,0.8333333333333334,0.6158730158730158,0.6256296138653473
bm25,stopwords,89,0.2,0.3333333333333333,0.20939659755449228,0.292735301055627
bm25,stopwords,90,0.3,0.23076923076923078,0.2352611768787713,0.21395327577257292
bm25,stopwords,91,0.3,0.3333333333333333,0.3368121342603627,0.4667053924037097
bm25,stopwords,92,0.7,0.5384615384615384,0.49558652017000304,0.4180654713287609
bm25,stopwords,93,0.1,1.0,0.5,0.6309297535714575
bm25,stopwords,94,0.6,0.5,0.5952239368708913,0.5375319010763361
bm25,stopwords,95,0.2,1.0,0.45,0.4703895542422443
bm25,stopwords,96,0.5,0.38461538461538464,0.3776559888300281,0.37803656552873893
bm25,stopwords,97,0.2,0.2,0.09620014064527244,0.1977699725344204
bm25,stopwords,98,0.1,0.2,0.03317609920741484,0.06375012285787413
bm25,stopwords,99,0.3,0.75,0.26666666666666666,0.4830544325226112
bm25,stopwords,100,0.3,0.3333333333333333,0.23960234656118498,0.3708204943489185
bm25,stopwords,101,0.5,0.8333333333333334,0.7354497354497354,0.8137166735625352
bm25,stopwords,102,0.2,0.5,0.3519736842105263,0.4023224390285876
bm25,stopwords,103,0.0,0.0,0.03125,0.0
bm25,stopwords,104,0.2,0.4,0.17769681078114516,0.2765732350040718
bm25,stopwords,105,0.3,0.6,0.4222981366459627,0.7093982516549237
bm25,stopwords,106,0.3,0.6,0.246,0.3738868793484833
bm25,stopwords,107,0.2,0.2857142857142857,0.2532859297565179,0.30557159190628264
bm25,stopwords,108,0.6,0.8571428571428571,0.8392857142857143,0.7997135885435047
bm25,stopwords,109,0.0,0.0,0.02661194270078867,0.0
bm25,stopwords,110,0.0,0.0,0.017059314954051795,0.0
bm25,stopwords,111,0.2,0.2857142857142857,0.22555555555555554,0.13973469567408658
bm25,stopwords,112,0.2,1.0,0.3611111111111111,0.46865171646093934
bm25,stopwords,113,0.2,0.5,0.25595238095238093,0.3973220069685352
bm25,stopwords,114,0.0,0.0,0.04558216126497852,0.0
bm25,stopwords,115,0.0,0.0,0.0299278325310659,0.0
bm25,stopwords,116,0.1,0.2,0.06597930678992514,0.11469315735198049
bm25,stopwords,117,0.0,0.0,0.048924731182795694,0.0
bm25,stopwords,118,0.2,0.6666666666666666,0.5666666666666667,0.6651640917528849
bm25,stopwords,119,0.1,1.0,0.5,0.6309297535714575
bm25,stopwords,120,0.4,0.4444444444444444,0.42352151010687594,0.4828920056906652
bm25,stopwords,121,0.4,0.5714285714285714,0.5406593406593407,0.5129761732649817
bm25,stopwords,122,0.5,0.5555555555555556,0.297593515025644,0.28384162737641383
bm25,stopwords,123,0.0,0.0,0.050706033376123234,0.0
bm25,stopwords,124,0.0,0.0,0.005953312866855362,0.0
bm25,stopwords,125,0.3,0.17647058823529413,0.25500583343229777,0.39076914123048995
bm25,stopwords,126,0.2,0.25,0.21815476190476188,0.4718040076989788
bm25,stopwords,127,0.1,0.2,0.1470168855534709,0.18804762895303986
bm25,stopwords,128,0.0,0.0,0.01617933723196881,0.0
bm25,stopwords,129,0.4,0.5714285714285714,0.43528708133971294,0.5579655506287122
bm25,stopwords,130,0.3,0.6,0.4927272727272728,0.5831461819906055
bm25,stopwords,131,0.4,0.5,0.2535697181171319,0.2914424317241882
bm25,stopwords,132,0.7,0.4666666666666667,0.5826873851204727,0.4685325240567376
bm25,stopwords,133,0.2,0.2857142857142857,0.24337629788757606,0.1738804942209605
bm25,stopwords,134,0.1,0.5,0.11363636363636363,0.16716045496620227
bm25,stopwords,135,0.4,0.5,0.45388091440723016,0.2471923873970243
bm25,stopwords,136,0.2,0.6666666666666666,0.2571428571428571,0.548201588346798
bm25,stopwords,137,0.2,0.5,0.19538770053475937,0.26702628688687163
bm25,stopwords,138,0.1,0.5,0.0766099185788305,0.20438239758848611
bm25,stopwords,139,0.0,0.0,0.00578910792793171,0.0
bm25,stopwords,140,0.1,0.16666666666666666,0.11435308701862179,0.2508964126725128
bm25,stopwords,141,0.2,0.3333333333333333,0.34608755106312206,0.5091711595803432
bm25,stopwords,142,0.0,0.0,0.0017271157167530224,0.0
bm25,stopwords,143,0.1,0.5,0.5769230769230769,0.6131471927654584
bm25,stopwords,144,0.5,0.8333333333333334,0.6239247311827957,0.6791615733079017
bm25,stopwords,145,0.4,0.5714285714285714,0.4100401142717918,0.562418374823772
bm25,stopwords,146,0.2,1.0,0.75,0.7074887171046738
bm25,stopwords,147,0.3,0.3,0.2730757355176793,0.35013429803420426
bm25,stopwords,148,0.2,0.3333333333333333,0.2221878717033756,0.3643848206993147
bm25,stopwords,149,0.5,0.45454545454545453,0.42655956483707674,0.5264282969545138
bm25,stopwords,150,0.2,1.0,0.5833333333333333,0.6934264036172708
bm25,stopwords,151,0.0,0.0,0.02023644316857063,0.0
bm25,stopwords,152,0.1,0.16666666666666666,0.05728046531422896,0.18749396734911966
bm25,stopwords,153,0.3,0.42857142857142855,0.34035409035409037,0.3536573263781091
bm25,stopwords,154,0.2,1.0,0.6428571428571428,0.7039180890341347
bm25,stopwords,155,0.3,0.5,0.29874454148471613,0.37519436458269306
bm25,stopwords,156,0.6,0.42857142857142855,0.4898219804128942,0.5127429258819222
bm25,stopwords,157,0.4,0.10256410256410256,0.26402102053053234,0.3377811931378325
bm25,stopwords,158,0.3,0.375,0.33392931595064085,0.5952324576890365
bm25,stopwords,159,0.1,0.125,0.05344537541375463,0.11867423407756864
bm25,stopwords,160,0.1,0.2,0.06666070680335315,0.15232257932946242
bm25,stopwords,161,0.3,0.5,0.45117948427007953,0.7042149599999705
bm25,stopwords,162,0.4,0.5,0.2988591705338852,0.3877637314434717
bm25,stopwords,163,0.2,0.6666666666666666,0.29227053140096615,0.4367467095119258
bm25,stopwords,164,0.5,0.625,0.48140681003584224,0.6739135905217053
bm25,stopwords,165,0.2,1.0,0.45,0.6240505200038379
bm25,stopwords,166,0.1,0.125,0.0341103785990881,0.07311683844390994
bm25,stopwords,167,0.2,1.0,0.3333333333333333,0.5191194994832696
bm25,stopwords,168,0.1,0.5,0.08480825958702065,0.21840743681816419
bm25,stopwords,169,0.2,0.5,0.2958058383208007,0.44149241373678083
bm25,stopwords,170,0.4,0.6666666666666666,0.6765873015873015,0.7353474511584109
bm25,stopwords,171,0.3,1.0,0.6388888888888888,0.705380662620796
bm25,stopwords,172,0.4,1.0,0.8041666666666667,0.8940187669412318
bm25,stopwords,173,0.2,1.0,1.0,1.0
bm25,stopwords,174,0.1,0.2,0.047749758039613115,0.1133298507987668
bm25,stopwords,175,0.1,0.2,0.06627965416204532,0.16094346524940684
bm25,stopwords,176,0.1,0.14285714285714285,0.0834734221532114,0.1427750347808914
bm25,stopwords,177,0.3,0.6,0.5214285714285715,0.47933927128465126
bm25,stopwords,178,0.3,0.75,0.6325757575757576,0.8649456588866756
bm25,stopwords,179,0.2,0.5,0.30557574556186945,0.44149241373678083
bm25,stopwords,180,0.3,0.42857142857142855,0.3947303962501531,0.33654056128817356
bm25,stopwords,181,0.2,0.4,0.3615640904018496,0.4359823459263132
bm25,stopwords,182,0.2,1.0,0.5,0.6433224083306327
bm25,stopwords,183,0.6,0.46153846153846156,0.5425639899813893,0.6034312926960597
bm25,stopwords,184,0.2,0.2857142857142857,0.1927397992378474,0.24378762834759754
bm25,stopwords,185,0.6,0.6666666666666666,0.7838624338624337,0.8071376348433057
bm25,stopwords,186,0.4,0.25,0.1621991124610768,0.3476293915547282
bm25,stopwords,187,0.2,0.3333333333333333,0.14597547672457603,0.24802386456111075
bm25,stopwords,188,0.3,0.2727272727272727,0.2746481671180577,0.4422624914556277
bm25,stopwords,189,0.2,0.2222222222222222,0.142938435103232,0.1909561001276561
bm25,stopwords,190,0.3,0.6,0.5256349206349207,0.5989969615443953
bm25,stopwords,191,0.3,0.23076923076923078,0.38015117843911894,0.1720875109267431
bm25,stopwords,192,0.3,0.75,0.26666666666666666,0.4637257479802832
bm25,stopwords,193,0.7,0.7777777777777778,0.755672268907563,0.7003908706454901
bm25,stopwords,194,0.2,0.3333333333333333,0.26883468834688345,0.18096896061723258
bm25,stopwords,195,0.1,0.3333333333333333,0.09017094017094017,0.18154179253735267
bm25,stopwords,196,0.2,0.16666666666666666,0.08665051384769762,0.15561968256223144
bm25,stopwords,197,0.2,0.6666666666666666,0.7333333333333334,0.8099531166420328
bm25,stopwords,198,0.2,0.5,0.3847140762463343,0.5005319119670419
bm25,stopwords,199,0.1,0.125,0.07261300224399467,0.07412171346155823
bm25,stopwords,200,0.2,0.6666666666666666,0.21248417567435973,0.39106560501896376
bm25,stopwords,201,0.4,0.25,0.3295867925170762,0.5613360332187757
bm25,stopwords,202,0.2,0.14285714285714285,0.1178981293254296,0.10526969688567907
bm25,stopwords,203,0.4,0.2857142857142857,0.231235545990663,0.47630509643931535
bm25,stopwords,204,0.1,0.07142857142857142,0.04804669070122325,0.11446761440147782
bm25,stopwords,205,0.0,0.0,0.04108527131782946,0.0
bm25,stopwords,206,0.2,0.6666666666666666,0.39171374764595096,0.5757526886856752
bm25,stopwords,207,0.1,0.2,0.09911467850730141,0.10834702930374003
bm25,stopwords,208,0.5,0.8333333333333334,0.6079365079365079,0.6957250532295699
bm25,stopwords,209,0.3,0.25,0.1518296809507014,0.22392411263280418
bm25,stopwords,210,0.2,0.3333333333333333,0.3553526929874746,0.48255059646431975
bm25,stopwords,211,0.1,0.09090909090909091,0.15596662594547245,0.03299700806327271
bm25,stopwords,212,0.5,0.35714285714285715,0.5436059394927153,0.489573251226217
bm25,stopwords,213,0.6,0.5454545454545454,0.5307998853535798,0.6961761198655398
bm25,stopwords,214,0.1,0.25,0.1550790246855253,0.24630238874073
bm25,stopwords,215,0.0,0.0,0.03221714865550482,0.0
bm25,stopwords,216,0.0,0.0,0.0038314176245210726,0.0
bm25,stopwords,217,0.3,0.2,0.2095061335214084,0.3541882677928546
bm25,stopwords,218,0.3,0.2,0.24228890269913436,0.43963467457163696
bm25,stopwords,219,0.0,0.0,0.03849071710857935,0.0
bm25,stopwords,220,0.3,0.15789473684210525,0.18435685179706618,0.18492598355961748
bm25,stopwords,221,0.3,0.16666666666666666,0.18905050197222614,0.23383858963680673
bm25,stopwords,222,0.4,0.4444444444444444,0.3684850986455977,0.4716007365789907
bm25,stopwords,223,0.2,0.5,0.43799533799533796,0.5413996682199069
bm25,stopwords,224,0.3,0.375,0.20473456163649392,0.20317460610518623
bm25,stopwords,225,0.3,0.125,0.09627710119481213,0.20889053407662206
bm25,stemming,1,0.4,0.14285714285714285,0.2144173783068882,0.3689306718478711
bm25,stemming,2,0.4,0.16666666666666666,0.2231466500136029,0.5488924363782051
bm25,stemming,3,0.6,0.75,0.5848823051948052,0.6569572885799752
bm25,stemming,4,0.1,0.5,0.5294117647058824,0.6131471927654584
bm25,stemming,5,0.3,0.75,0.32756410256410257,0.4737275858311922
bm25,stemming,6,0.1,0.25,0.1586584044426385,0.20607801570427584
bm25,stemming,7,0.2,0.4,0.14324469869519924,0.24174372856281692
bm25,stemming,8,0.1,0.09090909090909091,0.15527306026429574,0.26695075719413863
bm25,stemming,9,0.3,1.0,0.9166666666666666,0.9674679834891694
bm25,stemming,10,0.1,0.125,0.14361288804566116,0.1323000828051301
bm25,stemming,11,0.2,0.2857142857142857,0.149316466159804,0.18749306343086602
bm25,stemming,12,0.2,0.4,0.21127795599845287,0.278628333715913
bm25,stemming,13,0.0,0.0,0.0029518942635669548,0.0
bm25,stemming,14,0.1,0.5,0.5833333333333334,0.8637574337885663
bm25,stemming,15,0.2,1.0,1.0,0.8597186998521972
bm25,stemming,16,0.2,0.6666666666666666,0.2347222222222222,0.3931350805767307
bm25,stemming,17,0.1,0.5,0.06746031746031746,0.2119004592897435
bm25,stemming,18,0.1,0.3333333333333333,0.36020135283938964,0.4692787260227565
bm25,stemming,19,0.1,0.1111111111111111,0.049966353102271516,0.06294553234229311
bm25,stemming,20,0.4,0.4444444444444444,0.4745253657018363,0.4579766441086709
bm25,stemming,21,0.0,0.0,0.0429402219202453,0.0
bm25,stemming,22,0.0,0.0,0.0015698587127158557,0.0
bm25,stemming,23,0.3,0.09375,0.1332071232117324,0.22921072836751458
bm25,stemming,24,0.2,0.6666666666666666,0.3303030303030303,0.518149817909464
bm25,stemming,25,0.6,0.6666666666666666,0.6879337593623307,0.7363867648639822
bm25,stemming,26,0.2,0.3333333333333333,0.22945111975922558,0.3918360297400496
bm25,stemming,27,0.1,0.3333333333333333,0.12921108742004264,0.14704034066641014
bm25,stemming,28,0.0,0.0,0.0039989680082559344,0.0
bm25,stemming,29,0.5,0.5555555555555556,0.4964205559584134,0.5544386164355112
bm25,stemming,30,0.1,0.14285714285714285,0.0798341789683781,0.1102098917768043
bm25,stemming,31,0.0,0.0,0.0008169934640522876,0.0
bm25,stemming,32,0.2,0.3333333333333333,0.10757848488263157,0.1146012966570443
bm25,stemming,33,0.3,1.0,0.6388888888888888,0.6625135428332626
bm25,stemming,34,0.2,0.3333333333333333,0.26753685970512237,0.2293178775103795
bm25,stemming,35,0.0,0.0,0.015404942686197335,0.0
bm25,stemming,36,0.1,0.5,0.2523529411764706,0.2960819109658652
bm25,stemming,37,0.0,0.0,0.05116462125384394,0.0
bm25,stemming,38,0.0,0.0,0.06044901383685604,0.0
bm25,stemming,39,0.3,0.23076923076923078,0.12422126731512648,0.20319739834498413
bm25,stemming,40,0.2,0.16666666666666666,0.08127316298480695,0.12007902362310734
bm25,stemming,41,0.3,1.0,0.7777777777777778,0.8844912478533464
bm25,stemming,42,0.3,0.6,0.17828694643763138,0.3634706911650263
bm25,stemming,43,0.5,0.8333333333333334,0.6923149927634231,0.8641651771646582
bm25,stemming,44,0.0,0.0,0.0023823309804001263,0.0
bm25,stemming,45,0.2,0.16666666666666666,0.19799579063211012,0.33607424102790734
bm25,stemming,46,0.5,0.3333333333333333,0.3687751138036552,0.5563405304837655
bm25,stemming,47,0.5,0.35714285714285715,0.37410832488545787,0.40347530191675235
bm25,stemming,48,0.3,0.2727272727272727,0.18871894711591083,0.36073155376081856
bm25,stemming,49,0.1,0.5,0.0873015873015873,0.25339584447728947
bm25,stemming,50,0.1,0.16666666666666666,0.10021493212972239,0.2882482022578177
bm25,stemming,51,0.5,0.5,0.44289596488453464,0.48800313423016045
bm25,stemming,52,0.3,0.75,0.48333333333333334,0.45189906879947844
bm25,stemming,53,0.1,0.1,0.24467972918046335,0.16195671984435944
bm25,stemming,54,0.1,0.1111111111111111,0.1524007743056189,0.21285246057565377
bm25,stemming,55,0.3,0.3,0.3298290995430579,0.21495168504444603
bm25,stemming,56,0.2,0.2,0.1734853605441286,0.21251313723852433
bm25,stemming,57,0.1,0.07142857142857142,0.07142003856131154,0.13184450602305003
bm25,stemming,58,0.1,0.1111111111111111,0.13943793259701193,0.1484830413429224
bm25,stemming,59,0.2,0.5,0.12177186468646864,0.21938551058607356
bm25,stemming,60,0.3,0.6,0.4150311262026033,0.5170077121620827
bm25,stemming,61,0.2,0.4,0.512419470293486,0.5451325985185265
bm25,stemming,62,0.0,0.0,0.020450516380218144,0.0
bm25,stemming,63,0.0,0.0,0.02215335169880624,0.0
bm25,stemming,64,0.1,0.5,0.5071428571428571,0.6787956981029196
bm25,stemming,65,0.4,0.26666666666666666,0.19367487614712445,0.34948111448946695
bm25,stemming,66,0.1,0.2,0.08454626653156064,0.13284008937902195
bm25,stemming,67,0.6,0.42857142857142855,0.41791753640537355,0.6554865599734832
bm25,stemming,68,0.1,0.2,0.058731611899633274,0.15494189208647555
bm25,stemming,69,0.0,0.0,0.03685621045621046,0.0
bm25,stemming,70,0.1,0.1,0.0852647825419248,0.0938988941879154
bm25,stemming,71,0.1,0.125,0.05602302918159371,0.11599061566586695
bm25,stemming,72,0.1,0.058823529411764705,0.05298387958327723,0.12156899831365847
bm25,stemming,73,0.7,0.35,0.3543848129583601,0.6792827680356939
bm25,stemming,74,0.1,0.16666666666666666,0.12969590107748002,0.1415122545992682
bm25,stemming,75,0.0,0.0,0.02802751621287517,0.0
bm25,stemming,76,0.3,0.42857142857142855,0.23828083422733423,0.37767444719777926
bm25,stemming,77,0.3,0.5,0.37562081312081314,0.3042655903131374
bm25,stemming,78,0.3,1.0,0.6984126984126983,0.7918620139915297
bm25,stemming,79,0.1,0.2,0.054482596569409,0.15556974829149336
bm25,stemming,80,0.0,0.0,0.010559315300489085,0.0
bm25,stemming,81,0.2,1.0,1.0,0.7609096232928763
bm25,stemming,82,0.2,0.4,0.25966749707661807,0.3658605195047882
bm25,stemming,83,0.1,0.25,0.10039151040593447,0.16812753627111748
bm25,stemming,84,0.4,0.36363636363636365,0.4348098522870039,0.3941845533985164
bm25,stemming,85,0.1,0.25,0.13548044748448185,0.16273360041832377
bm25,stemming,86,0.2,1.0,0.5833333333333333,0.6934264036172708
bm25,stemming,87,0.0,0.0,0.012138437547933294,0.0
bm25,stemming,88,0.6,1.0,0.6968253968253969,0.7682029704933027
bm25,stemming,89,0.1,0.16666666666666666,0.18626576114138302,0.21226838189890232
bm25,stemming,90,0.3,0.23076923076923078,0.2141209970931637,0.19284806853351225
bm25,stemming,91,0.5,0.5555555555555556,0.38095193354689777,0.5995685634547767
bm25,stemming,92,0.6,0.46153846153846156,0.5137755527945745,0.3763831520663333
bm25,stemming,93,0.1,1.0,0.5,0.6309297535714575
bm25,stemming,94,0.6,0.5,0.5662592722804707,0.5461813370079798
bm25,stemming,95,0.2,1.0,0.41666666666666663,0.44391917204490255
bm25,stemming,96,0.6,0.46153846153846156,0.4379952710540441,0.49101000952289525
bm25,stemming,97,0.3,0.3,0.19174521697209904,0.2764582536639237
bm25,stemming,98,0.0,0.0,0.020261828707217218,0.0
bm25,stemming,99,0.2,0.5,0.17796426133895887,0.3803031410951361
bm25,stemming,100,0.3,0.3333333333333333,0.2769771063683718,0.46086590981354386
bm25,stemming,101,0.5,0.8333333333333334,0.6656746031746031,0.7780417971850824
bm25,stemming,102,0.2,0.5,0.3365691489361702,0.43097890853459314
bm25,stemming,103,0.0,0.0,0.027509106896118577,0.0
bm25,stemming,104,0.1,0.2,0.11520179033851481,0.14606834984270645
bm25,stemming,105,0.3,0.6,0.42569169960474307,0.5552890378762663
